#time pot_increment
1764522322 187947952759376.1
1764522324 188236074596788
1764522325 186621916376748.4
1764522326 188109415019355
1764522328 187831574033679.8
1764522329 187561047029104.2
1764522330 187894291099111.2
1764522332 187407363129975.6
1764522333 187200649643022.6
1764522334 187904546151975.8
1764522336 187618552721759.9
1764522337 187475678551310.3
1764522339 187561679101544.4
1764522340 187027874576299.9
1764522341 186881646552084.1
1764522343 187522426113038.4
1764522344 187816997669234
1764522345 188434867829076.1
1764522347 187549889015612
1764522348 188089472488881
1764522349 188036301007245.1
1764522351 187761981568026.8
1764522352 187902082359399.2
1764522353 188164082835747.4
1764522355 187765696606043.5
1764522356 187276227447705.8
1764522358 186416699224554.9
1764522359 187347419443619.2
1764522360 187685281512274.5
1764522362 187868750212736.1
1764522363 187976550812453.2
1764522364 187375785306818.9
1764522366 187764871042041
1764522367 187596339890276.7
1764522368 188073077303737.9
1764522370 187313223034637.2
1764522371 187864287007339.6
1764522373 187916787718221.8
1764522374 187684597842083.3
1764522375 187282793261424.9
1764522377 187469061139838.8
1764522378 187831638530868.2
1764522379 188108034779536.3
1764522381 186351415171045.8
1764522382 187103994157362.6
1764522383 187468841849401.8
1764522385 187645164261452.5
1764522386 187247281109813.9
1764522387 187865202867407.8
1764522389 187420456059101.8
1764522390 187429408268769.6
1764522392 187562169280171.8
1764522393 187333720240926.1
1764522394 187613676734360.4
1764522396 187683527188765
1764522397 187766006192545.8
1764522398 187926255905394.1
1764522400 187312732856010.8
1764522401 187388078470818.4
1764522402 187958594795364.8
1764522404 187962941905824.7
1764522405 188164585913813.8
1764522407 187790089442475.3
1764522408 187493982853211.8
1764522409 187643487334570.6
1764522411 187389136224698.5
1764522412 187381151472846
1764522413 187157681616499.3
1764522415 187134991505827.3
1764522416 186750175484438.3
1764522417 188036713789248.5
1764522419 188075940978878.6
1764522420 187411710240433.2
1764522421 187287682148263.2
1764522423 187717646201121.5
1764522424 187235800610382.9
1764522426 187580047900633.2
1764522427 187595888409961.2
1764522428 187510029753541.4
1764522430 187500961448934.2
1764522431 187560260163410.9
1764522432 187969030440353.3
1764522434 187642506977314
1764522435 187268139500354.9
1764522436 187290752214402.6
1764522438 187674226694283
1764522439 187466390956263.6
1764522441 187497375405290.8
1764522442 187208879484189.2
1764522443 187123124023268.8
1764522445 186566036013222.9
1764522446 188015107231328.5
1764522447 188162599400427.9
1764522449 187227403076529.8
1764522450 187817255657984.7
1764522451 187814379083408.8
1764522453 186943434858011.7
1764522454 187485366028919.9
1764522455 187584717497031
1764522457 187520942677717.8
1764522458 187473872630051.2
1764522460 186896867888407.8
1764522461 187291758370532.9
1764522462 188021995530987.6
1764522464 187907680715302.3
1764522465 187363737232134.9
1764522466 188009599171490.8
1764522468 187759943456891.6
1764522469 187651755874046.7
1764522470 187528540446444.6
1764522472 187139274119098
1764522473 186815536934571.7
1764522475 187183428893876.8
1764522476 187672730359526.5
1764522477 187635334890028.7
1764522479 187139274119098
1764522480 186816530191264
1764522481 187275788866828.6
1764522483 187423913108367.9
1764522484 187119834666689.2
1764522485 187383860354735.4
1764522487 187521226465346.4
1764522488 187435006624673.3
1764522489 187616837096563
1764522491 186686039480874.9
1764522492 187392012799275
1764522494 187590225556870.4
1764522495 187356836033040
1764522496 187588355138424
1764522498 187680650614188.8
1764522499 187592611952819.1
1764522500 187466171665824.5
1764522502 187242314826352.2
1764522503 187808445342129.3
1764522504 186675758629137.4
1764522506 187450073167745.2
1764522507 187791276190732.8
1764522509 187494460132402.1
1764522510 187605988669574
1764522511 187329773013032.2
1764522513 187380351707717.3
1764522514 187470131793156.2
1764522515 187690970164241
1764522517 187370161152042.7
1764522518 187201126922212.9
1764522519 187989824333705.4
1764522521 186963919164863
1764522522 187996157957548.5
1764522523 187538550409993.8
1764522525 187538563309430.1
1764522526 187378429691521.3
1764522528 187087095894154.8
1764522529 187628201501056.6
1764522530 187413090480253.7
1764522532 187197386085320.4
1764522533 187269274650860.8
1764522534 187459025377415.8
1764522536 187618165738634.2
1764522537 187468080782584.9
1764522538 187521781141160.3
1764522540 187634083644586.9
1764522541 187276898218460
1764522543 187525805765680.8
1764522544 187636186252909.6
1764522545 187639449810611.8
1764522547 187683333697202.5
1764522548 187845221638621.4
1764522549 187246055663244.7
1764522551 187956788874105.8
1764522552 187861474929950.8
1764522553 188104913115646
1764522555 187931351183230.1
1764522556 187617598163380.7
1764522557 187846911464942.8
1764522559 188009315383862.9
1764522560 187371115710420.6
1764522562 187778479948669.8
1764522563 187838746120965.1
1764522564 187354759223592.2
1764522566 186886561237794.9
1764522567 187712292934532.8
1764522568 187459025377415.8
1764522570 187722070708204.7
1764522571 187782027293998.1
1764522572 188190500883877
1764522574 187747637393454.4
1764522575 188097289548044.6
1764522577 187650543326917.5
1764522578 187719194133628.6
1764522579 188001575721325.7
1764522581 187893736423296.6
1764522582 186680944203038
1764522583 187131727948123.5
1764522585 188045936887104.9
1764522586 188178775295132
1764522587 188111362834425.8
1764522589 187531894300210.1
1764522590 188099250262555.2
1764522591 187860004394069.8
1764522593 187204506574854.6
1764522594 187843015834798.8
1764522596 187720355083008.3
1764522597 187427834537386.9
1764522598 187568928585455.2
1764522600 187378068507267.7
1764522601 187369812867226.7
1764522602 187932976512365
1764522604 187662501105538.7
1764522605 188346803368831.4
1764522606 186221298544346.5
1764522608 187647834445027.7
1764522609 187779421607610.4
1764522611 188678873590021.3
1764522612 188276978713300.1
1764522613 187500187482680.3
1764522615 187633683762021.3
1764522616 187836488719391.7
1764522617 187805917052366.9
1764522619 187980678632472.8
1764522620 187903681889659.3
1764522621 188445832351004.4
1764522623 188516276179537.9
1764522624 187619468581828.1
1764522625 188250934748861.1
1764522627 187742426020678.9
1764522628 187363337349572.2
1764522630 187759375881639
1764522631 188072445231297.2
1764522632 188382392917068.7
1764522634 187671066332081.1
1764522635 188576039273768.4
1764522636 186796961744481.3
1764522638 187250918751206.8
1764522639 187709248667266.9
1764522640 187757415167129.3
1764522642 187946766011118.9
1764522643 187708307008324.2
1764522645 187756047826747.3
1764522646 187795558804002.2
1764522647 187859501316004.9
1764522649 187716872234866.3
1764522650 187848820581702.4
1764522651 188278926528372.3
1764522653 187747069818202.1
1764522654 188081049156152.9
1764522655 187492447820141.4
1764522657 187527766480190.7
1764522658 188242317924569.2
1764522659 187914955998089.5
1764522661 188004000815588.7
1764522662 188057894665726.4
1764522664 188026678026823.1
1764522665 187573159600975.4
1764522666 187817655540548.4
1764522668 187796229574756.5
1764522669 187957962722925.2
1764522670 188171087230345.5
1764522672 187461489169989.3
1764522673 187908196692806
1764522674 187816855775419.7
1764522676 187570992495464.4
1764522677 187952145076582.7
1764522679 187848201408697.8
1764522680 187774790709526.9
1764522681 188020705587231
1764522683 187953667210215.4
1764522684 187577584108059.7
1764522685 187561717799856.6
1764522687 187838913813652.2
1764522688 187979853068469.9
1764522689 187981916978478.5
1764522691 187807168297810.2
1764522692 187814817664284.3
1764522693 187743225785810.1
1764522695 187772120525949.6
1764522696 187750384973655.8
1764522698 187619571777327.7
1764522699 187321207786489.8
1764522700 187340544043398
1764522702 187500148784365.7
1764522703 187633735359771.3
1764522704 188016822856526.8
1764522706 187712744414848.1
1764522707 188122017769853.2
1764522708 187504276604386
1764522710 187137223108525.3
1764522711 187344568667917.6
1764522713 188169178113584.1
1764522714 187977969750584
1764522715 187679321972119.9
1764522717 187667725377751.9
1764522718 187788373817280.9
1764522719 188235300630534.4
1764522721 187564207391304.9
1764522722 187474891685618.7
1764522723 187742542115618.4
1764522725 188283725119147.6
1764522726 187495737176720.9
1764522727 187479690276391.2
1764522729 187475665651872.6
1764522730 187792669329988.2
1764522732 187918077661979.9
1764522733 188088401835563
1764522734 187714524537230
1764522736 187633219382269.7
1764522737 187560866436977.9
1764522738 188093084331399.3
1764522740 187703637411927.9
1764522741 187955937511227.4
1764522742 188150809314495.6
1764522744 187705430433747.4
1764522745 188011495388811.6
1764522747 188326783441732.7
1764522748 187741781048801.9
1764522749 186941770830566.9
1764522751 187512970825305.3
1764522752 187518336991330
1764522753 187828297576538.5
1764522755 187957988521800.1
1764522756 187480438443770.3
1764522757 187391509721209.8
1764522759 187017400233000.6
1764522760 187510481233855.8
1764522761 187177753141347.9
1764522763 187775680770717.8
1764522764 187502173996063.7
1764522766 187471537831852.1
1764522767 187260245044565.7
1764522768 186971800721213.7
1764522770 187352230933829.2
1764522771 187769166554748.4
1764522772 188136207151174.1
1764522774 187120041057690.9
1764522775 187559679688721.9
1764522776 187561666202106.7
1764522778 187508701111470.2
1764522779 187436877043119.7
1764522781 187898057734881.2
1764522782 186770453400289.4
1764522783 187543942374894.8
1764522785 188063467222754.2
1764522786 186994348938075.4
1764522787 187030699553128.1
1764522789 187016535970683.7
1764522790 187457825729721.2
1764522791 187031396122756.5
1764522793 187008809207582.6
1764522794 187297008441620.3
1764522795 187520271906966.1
1764522797 187600119425483.2
1764522798 187838797718715.8
1764522800 187429408268769.6
1764522801 187123291715955.7
1764522802 187225094077205.5
1764522804 187034130803518.5
1764522805 187452253172695.8
1764522806 187361402433935.5
1764522808 186923672919664.5
1764522809 187078156583922.3
1764522810 187730365046557.8
1764522812 187102846107419.1
1764522813 187654400258749.2
1764522815 187866815297103.2
1764522816 187684275356144.3
1764522817 187661662642097.3
1764522819 187435393607799
1764522820 187471899016102.7
1764522821 187147620055201.3
1764522823 187344026891537.7
1764522824 187428040928388.6
1764522825 187365401259582.4
1764522827 187784297595009.8
1764522828 187364098416388.5
1764522829 186995122904326.8
1764522831 187215380800721.2
1764522832 188158832764660.6
1764522834 187764742047664.1
1764522835 187530913942955.9
1764522836 187531030037892.9
1764522838 187445700258413.2
1764522839 187539285677934.3
1764522840 186906697259831.5
1764522842 187979272593777.7
1764522843 187640520463931.5
1764522844 187522748598976.9
1764522846 187633903052460.4
1764522847 188021660145611.4
1764522849 187732583749820
1764522850 187378081406705.3
1764522851 187364923980392
1764522853 186712560724504.6
1764522854 186814517879006.1
1764522855 187908338586618
1764522857 187753377643170
1764522858 187625918300608
1764522859 187684275356144.2
1764522861 187084490207765.1
1764522862 187330250292221
1764522863 187839855472596.5
1764522865 187271016074930.3
1764522866 187311571906630
1764522868 187200223961584.7
1764522869 187359609412114.7
1764522870 187197708571259.1
1764522872 187289488069520.9
1764522873 187792153352485.7
1764522874 188036184912308.7
1764522876 187262270256263.5
1764522877 187594688762266.8
1764522878 187455000752894.7
1764522880 187607949384084.2
1764522881 187329231236653.1
1764522883 187864970677531.6
1764522884 187696491123516.8
1764522885 187739536546665
1764522887 187659314944458.7
1764522888 187355842776347.9
1764522889 187864738487655.2
1764522891 187488371597870.6
1764522892 187880372605981
1764522893 187412342312874.6
1764522895 187927339458149.5
1764522896 187565536033376.1
1764522897 187898199628693.2
1764522899 187666332238493.7
1764522900 187539621063310.1
1764522902 187955885913477.4
1764522903 187325400103697.5
1764522904 187048384682027.1
1764522906 187420855941665.8
1764522907 187451208318252.5
1764522908 188014539656077.6
1764522910 187478451930384.7
1764522911 186876306184931.7
1764522912 188330937060628.2
1764522914 187776016156093.9
1764522915 187740323412356.3
1764522917 187899179985948.6
1764522918 187525483279741.6
1764522919 187242082636477.1
1764522921 187160042213573.3
1764522922 187290339432399.5
1764522923 187667996265940.6
1764522925 187374921044502.7
1764522926 187685191216211
1764522927 186968059884321.2
1764522929 188266194783499.5
1764522930 187365736644957.3
1764522931 187161138665766.4
1764522933 187077524511482.6
1764522934 187571521372405.5
1764522936 187593334321323.2
1764522937 187378429691521.3
1764522938 187383008991854.6
1764522940 187859694807568.4
1764522941 187185570200511.2
1764522942 187992210729655.6
1764522944 187430646614776.4
1764522945 187634689918151.8
1764522946 188037655448189.5
1764522948 187707791030822.7
1764522949 187400642523004.8
1764522951 187584498206594.3
1764522952 187642906859880.7
1764522953 187764574354975
1764522955 187579648018068.3
1764522956 187987566932131.3
1764522957 188030780047968.7
1764522959 187287308064573.8
1764522960 186901524585368.3
1764522961 187970655769485.9
1764522963 187469899603282.2
1764522964 188027258501515.2
1764522965 187704708065245.7
1764522967 187629272154374.5
1764522968 187054008836803.1
1764522970 187678999486181.4
1764522971 187741019981985.4
1764522972 187827652604661.6
1764522974 187557718974212.8
1764522975 187407272833910.9
1764522976 187268191098103.4
1764522978 187948907317755.4
1764522979 187319453462980.3
1764522980 187803324265415.6
1764522982 187595914208836
1764522983 187695136682573.2
1764522985 187284057406306.6
1764522986 187594043790389.2
1764522987 187559653889846.2
1764522989 187543103911453.5
1764522990 187224281412639.4
1764522991 187715079213044.6
1764522993 187468532262900.5
1764522994 187611638623227.3
1764522995 187255639945354.9
1764522997 187453143233887.1
1764522998 187726907997291.7
1764522999 186957198557890.9
1764523001 187924063001009.3
1764523002 187845531225122.6
1764523004 187904636448038.8
1764523005 187954067092781
1764523006 187617907749882.9
1764523008 187485972302484.2
1764523009 187835043982384.5
1764523010 187922050688747.8
1764523012 187549140848231.9
1764523013 187495504986844.8
1764523014 187719800407193.7
1764523016 188094993448160.1
1764523017 187684817132521.7
1764523019 186549550532018
1764523020 187817939328175.9
1764523021 187983232721110.1
1764523023 187845763414999.1
1764523024 187846975962130.9
1764523025 187920709147242.5
1764523027 187624718652915.9
1764523028 187511822775360.6
1764523029 187380377506591.5
1764523031 187598571492973.8
1764523032 187480967320710.3
1764523033 187300775077388
1764523035 187272177024312.3
1764523036 187569328468018.2
1764523038 188022343815803.2
1764523039 187404047974521.8
1764523040 187898676907883.4
1764523042 187610555070472
1764523043 187601615760239.6
1764523044 187661146664595.1
1764523046 187679837949622.3
1764523047 187152328349912
1764523048 187734828251954.7
1764523050 187104342442176.7
1764523051 187443391259089.2
1764523053 187945218078611.8
1764523054 187749082130461.9
1764523055 187604569731440.6
1764523057 187538369817866.1
1764523058 187795868390505.6
1764523059 188093613208338.9
1764523061 186393583432441.1
1764523062 188073773873367
1764523063 187980743129660.9
1764523065 187343356120785.8
1764523066 188120160250845
1764523067 187407118040661.7
1764523069 188064060596881.7
1764523070 188226116230990
1764523072 187364433801764.6
1764523073 187396927484984.8
1764523074 187287488656700.3
1764523076 187357055323476.6
1764523077 187404267264960
1764523078 187694788397759.2
1764523080 187692311705746.3
1764523081 188348054614275.4
1764523082 186636196054130.4
1764523084 187530023881762.8
1764523085 187339628183330.8
1764523087 187866273520723.8
1764523088 187623480306909.3
1764523089 187689357734545.4
1764523091 187494189244213.4
1764523092 187461669762116.6
1764523093 187752294090415.2
1764523095 187850058927709
1764523096 187741793948239.3
1764523097 187759104993448.2
1764523099 187867524766169.6
1764523100 187530746250266.8
1764523101 188152563638002.5
1764523103 187666590227244.7
1764523104 187639462710050.8
1764523106 187569960540460.3
1764523107 187458806086976.7
1764523108 187594933851580.5
1764523110 187479148500013.8
1764523111 187374314770937.9
1764523112 187502212694378.1
1764523114 187272693001814.6
1764523115 187372199263177.9
1764523116 187344787958353.9
1764523118 187496343450285.7
1764523119 187685371808338.3
1764523121 187524115939359.8
1764523122 187468635458400.5
1764523123 187608504059898.8
1764523125 187610193886219.1
1764523126 187608865244150.7
1764523127 187487197749052.7
1764523129 187447170794294.2
1764523130 187177688644160.3
1764523131 187250815555707.6
1764523133 187842216069668.3
1764523134 187770959576570.1
1764523135 187692711588310.6
1764523137 187320253228109
1764523138 187237142151889.2
1764523140 187833070368436.3
1764523141 188023646658995.7
1764523142 187631826243012
1764523144 187187866300397.6
1764523145 186976354222672.4
1764523146 187570063735960.3
1764523148 186607765693740.5
1764523149 187244765719490.7
1764523150 187832838178559.8
1764523152 188004181407713.5
1764523153 187186782747642.8
1764523155 187481122113962
1764523156 187367490968467.6
1764523157 187290287834649.6
1764523159 187557138499520.6
1764523160 187458702891477.2
1764523161 187552339908747.1
1764523163 187395302155851.9
1764523164 187881211069424.1
1764523165 187703353624301.8
1764523167 187674342789220.6
1764523168 187694169224755.1
1764523169 187431665670344.2
1764523171 187132102031811
1764523172 186939964909306.7
1764523174 187136823225960.4
1764523175 187601976944491.7
1764523176 188416911811987.9
1764523178 186497411005386.6
1764523179 187313674514952.5
1764523180 188279403807562.4
1764523182 187761388193897.3
1764523183 187649021193284.5
1764523184 187648092433779.2
1764523186 188291684072122.7
1764523187 187386298348434.3
1764523189 187698451838027.6
1764523190 187431123893966.7
1764523191 187270564594615.4
1764523193 187531507317082.6
1764523194 186904633349821.1
1764523195 187807722973624.7
1764523197 187723579942399.7
1764523198 187697561776834.3
1764523199 187116222824171.1
1764523201 187394824876663.4
1764523202 187727178885480.4
1764523203 187722947869960.1
1764523205 187220992056059.9
1764523206 187749507811903
1764523208 187888744340960
1764523209 187987721725383.9
1764523210 187658153995078.4
1764523212 187878489288098
1764523213 188031296025472.2
1764523214 186900789317428.7
1764523216 187725024679407.9
1764523217 187620190950329.8
1764523218 187831703028055
1764523220 187621713083962.5
1764523221 187540266035189.6
1764523223 187240276715216.9
1764523224 187326148271076.7
1764523225 187068933486065.7
1764523227 187725798645661.6
1764523228 187108741150384.5
1764523229 186724466905375.8
1764523231 187370831922794.5
1764523232 187909654329249.3
1764523233 187944263520232.3
1764523235 187311752498756.5
1764523236 187672240180898.1
1764523237 187429176078893.2
1764523239 188290548921618.4
1764523240 187621222905336.4
1764523242 187218812051111.6
1764523243 186501396931594.9
1764523244 187918232455229.1
1764523246 188080881463463.8
1764523247 187097570237456.2
1764523248 187707249254445.8
1764523250 187363247053507.3
1764523251 187383279880043.4
1764523252 187849078570452.3
1764523254 187795146022001.7
1764523255 187292816124412.9
1764523257 187615392359557.3
1764523258 187213768371025.8
1764523259 187870272346369.1
1764523261 187832683385310.6
1764523262 187472389194731.4
1764523263 187629323752124.5
1764523265 187615147270243.4
1764523266 186681911660855.4
1764523267 187383847455296
1764523269 188167604382201.6
1764523270 187746063662071.6
1764523271 188269987218141.6
1764523273 187708758488639.8
1764523274 187555913052953.6
1764523276 187967714697722.1
1764523277 186932057554080.1
1764523278 187583092167898.8
1764523280 187279865089099.9
1764523281 187251254136584.7
1764523282 187791959860924
1764523284 187168194658114.9
1764523285 187273970046133.7
1764523286 186855937973019.7
1764523288 187730365046559
1764523289 187377849216829.8
1764523291 188358851443514.7
1764523292 187115590751731.8
1764523293 186736256991309.2
1764523295 187271428856933.5
1764523296 187595823912774.2
1764523297 188352221132608.3
1764523299 187909293144998.7
1764523300 188292664429377.5
1764523301 188164831003127.4
1764523399 187977440873644.6
1764523401 187646699294522.8
1764523402 187433033010725.1
1764523403 187785316650577.9
1764523405 186998089774968
1764523406 187084709498204.2
1764523407 187520065515963.8
1764523409 187123975386147.3
1764523410 187490525803944.7
1764523412 187942302805723.8
1764523413 187466687643327.2
1764523414 187348567493561.6
1764523416 187566606686691.8
1764523417 187300065608324
1764523418 187370999615483.6
1764523420 187374095480497.6
1764523421 187593437516824.2
1764523422 187569986339335.2
1764523424 187640507564492
1764523425 187252015203399.5
1764523427 186902943523501.6
1764523428 186850649203619.5
1764523429 187804704505234.2
1764523431 187500819555119.2
1764523432 187328457270400.7
1764523433 187568864088267.6
1764523435 187813695413217.1
1764523436 187919793287174.2
1764523437 187793133709741
1764523439 187780401964865.6
1764523440 187798977154956.1
1764523441 187400848914004.2
1764523443 187604208547189.7
1764523444 187690234896299.4
1764523446 187404228566646.6
1764523447 187569663853394.3
1764523448 187640649458305.5
1764523450 187825588694651.2
1764523451 187176205208839.9
1764523452 187698632430151.9
1764523454 187518104801456.1
1764523455 187448460738050.4
1764523456 187888641145460.4
1764523458 188094503269532.2
1764523459 187361273439561.4
1764523461 187544110067581.7
1764523462 187331849822479.9
1764523463 187944315117983.1
1764523465 187790850509292.5
1764523466 187646686395086.5
1764523467 187045469409138
1764523469 187617598163379.5
1764523470 187693279163565.2
1764523471 187710422516086.4
1764523473 188101120681001.3
1764523474 187564052598055.7
1764523475 187741355367361.5
1764523477 187609897199156.2
1764523478 187682224345571.3
1764523480 187530191574451.9
1764523481 187172851355075.6
1764523482 188168933024270.8
1764523484 188000956548323.6
1764523485 186897112977721.6
1764523486 187443610549527.9
1764523488 187908080597867.1
1764523489 187573108003225.5
1764523490 187574939723359.1
1764523492 187355481592095.8
1764523493 187589877272056.9
1764523495 187125742609093.5
1764523496 187672640063463.6
1764523497 188192719587139.1
1764523499 186983771399272.6
1764523500 187628278897682.4
1764523501 188118818709338.1
1764523503 188225535756300.2
1764523504 186849501153677.3
1764523505 187546406167467.6
1764523507 187904726744100.1
1764523508 187324148858253.3
1764523509 187423152041551.4
1764523511 187870659329497.3
1764523512 187426944476196.1
1764523514 188389268317289.8
1764523515 187044295560318.9
1764523516 187886177352884.2
1764523518 188235623116472.4
1764523519 187255523850418.5
1764523520 187878050707220.2
1764523522 188243646566637.8
1764523523 187844679862244.3
1764523524 187635889565846.1
1764523526 187636547437160.4
1764523527 187389587705011.5
1764523529 188270903078209.8
1764523530 187595565924022.9
1764523531 187415296284075.8
1764523533 187049571430281.4
1764523534 187490512904506.9
1764523535 187309985275809.9
1764523537 188268219995195
1764523538 187375695010756.7
1764523539 187293409498540
1764523541 187181635872054.4
1764523542 187560763241475.8
1764523543 188016539068898.9
1764523545 187380132417278.2
1764523546 187628407892058.8
1764523548 187705262741061
1764523549 188635299289933
1764523550 187638521051108.7
1764523552 187061671102717.2
1764523553 188037294263938.1
1764523554 187654903336814.4
1764523556 188401458285787.4
1764523557 188135523480982.3
1764523558 188163412064994.1
1764523560 187631452159324.4
1764523561 187848704486762.9
1764523563 187760898015269.8
1764523564 188257810149081.4
1764523565 187536628393796.6
1764523567 187924424185260.2
1764523568 187899683064013.7
1764523569 187741406965113.6
1764523571 188152653934066.1
1764523572 188075747487315.2
1764523573 188097999017110.9
1764523575 187541788168820
1764523576 187997576895681.9
1764523577 187517872611579.6
1764523579 187794668742811.4
1764523580 187432981412975.7
1764523582 187736814765340.2
1764523583 187533248741154.7
1764523584 187657676715888.8
1764523586 186627114850086.3
1764523587 187150754618529.4
1764523588 188333697540267.8
1764523590 188286859682474.2
1764523591 187834308714442.8
1764523592 188485420724886.2
1764523594 187858108176746.1
1764523595 187920309264676.8
1764523597 188034791773049.9
1764523598 187733422213261.2
1764523599 187511487389984.6
1764523601 187934511545434.7
1764523602 187491893144326.6
1764523603 187850768396773
1764523605 187653626292495.3
1764523606 187595346633583.1
1764523607 187497220612039.1
1764523609 187301897328457.9
1764523610 187785664935391.1
1764523611 187380171115591.6
1764523613 186824398848177.8
1764523614 188125565115183
1764523616 187904455855911.4
1764523617 187615005376430.6
1764523618 187363247053508.8
1764523620 187603576474750.1
1764523621 187197837565633.4
1764523622 187983581005925.2
1764523624 187621609888463.2
1764523625 187767966907054.5
1764523626 187984664558680
1764523628 187766225482984.8
1764523629 187876064193834.6
1764523631 187498781443985.9
1764523632 187849439754704.3
1764523633 187834244217255.9
1764523635 187968682155539.5
1764523636 187144846676124.4
1764523637 187886822324763.9
1764523639 188296482662897.5
1764523640 187505889034083.3
1764523641 187794320457997.9
1764523643 187921921694372
1764523644 187740968384235.8
1764523645 187639810994865
1764523647 187332817280295.2
1764523648 187532100691210.2
1764523650 187923147140941.1
1764523651 186906503768268.1
1764523652 187820803003314.3
1764523654 187762562042716.8
1764523655 187368355230783.6
1764523656 187578732158001.6
1764523658 187998982934375.6
1764523659 187520955577155.2
1764523660 187562465967235.6
1764523662 188183664181969.2
1764523663 187268087902604.1
1764523665 188343462414502
1764523666 187317892631035.6
1764523667 187715479095610.2
1764523669 186921621909093.2
1764523670 187727101488855.7
1764523671 187135752572642
1764523673 187663920043669.5
1764523674 187534177500658.1
1764523675 187529443407072.8
1764523677 187350231521006.2
1764523678 187054524814305.7
1764523679 187518749773333.1
1764523681 187833663742565.8
1764523682 187440475986199.9
1764523684 187271364359745.9
1764523685 187488448994497.8
1764523686 187605537189259.2
1764523688 187785884225829.9
1764523689 187194277320867.7
1764523690 187943502453415.6
1764523692 187422287779236.3
1764523693 187242547016228.7
1764523694 187715788682110.8
1764523696 187428634302516.1
1764523697 187440411489011.8
1764523699 187324329450380.2
1764523700 187607381808829.7
1764523701 187510713423731.1
1764523703 187805775158554.2
1764523704 187247590696315.1
1764523705 187659456838273.1
1764523707 187871639686750.3
1764523708 187405776499153
1764523709 187291745471095.5
1764523711 187922011990436.4
1764523712 187214955119280.7
1764523713 187479071103389.4
1764523715 187785148957888.5
1764523716 187739781635978.9
1764523718 187457000165718
1764523719 187622964329406.7
1764523720 187610735662596.6
1764523722 187589606383868.2
1764523723 187244623825676.4
1764523724 187868466425110.1
1764523726 187587800462609.2
1764523727 187491273971324.4
1764523728 187384802013677.2
1764523730 186903162813940.6
1764523731 187736053698523.1
1764523733 187648273025906.4
1764523734 187525767067368.1
1764523735 187050216402161.1
1764523737 187309301605617.6
1764523738 187918954823733.3
1764523739 187726456516976.2
1764523741 187234252677875
1764523742 187771333660258.3
1764523743 187435019524110.7
1764523745 188061016329616.8
1764523746 187469719011155.5
1764523747 187155101728986.4
1764523749 186921518713592
1764523750 187310127169621.8
1764523752 187547051139347.7
1764523753 187658321687768.3
1764523754 187395392451915.4
1764523756 187338144748010.3
1764523757 187323516785814
1764523758 187434439049419
1764523760 187724031422714.4
1764523761 187622951429969.3
1764523762 187611767617602.4
1764523764 187756783094689
1764523765 187677477352548.8
1764523767 186803656552577.3
1764523768 186989576146175.6
1764523769 187831457938741.1
1764523771 187869408084053.4
1764523772 187520736286718.7
1764523773 187513654495494.5
1764523775 187878450589783.3
1764523776 187796655256196.9
1764523777 187527598787501.6
1764523779 187561266319542.1
1764523780 187495427590218.8
1764523781 187543155509201.7
1764523783 187457619338719.9
1764523784 187951138920452.4
1764523786 187351160280511.7
1764523787 187813708312654.5
1764523788 187599771140668.8
1764523790 187569612255644.4
1764523791 188022137424801.8
1764523792 186827675305319
1764523794 187710009734083
1764523795 187394334698036.7
1764523796 187735292631707.2
1764523798 188096825168293.9
1764523799 187361647523250.9
1764523801 187161461151706.6
1764523802 187407840409163.4
1764523803 187224719993516
1764523805 187543297403016
1764523806 187223120463257.3
1764523807 187214426242341.5
1764523809 187480115957831.9
1764523810 187107954284692.5
1764523811 187883610364809.2
1764523813 187355778279160
1764523814 187213987661462.7
1764523815 187593502014012.6
1764523817 187500832454557.1
1764523818 186766093390391.8
1764523820 187792269447425
1764523821 187621777581149.8
1764523822 187249951293389
1764523824 187736737368715.5
1764523825 187371412397486.6
1764523826 187445287476410.7
1764523828 187915420377840
1764523829 187279852189662.2
1764523830 188101636658503.8
1764523832 187492976697083
1764523833 186832744784281.1
1764523835 187624770250665.8
1764523836 187904391358724.1
1764523837 187545903089403.8
1764523839 187356732837539.3
1764523840 188240795790937.4
1764523841 186977824758555.2
1764523843 187578280677688.5
1764523844 187247745489566.8
1764523845 187733834995261.7
1764523847 187876051294397.1
1764523848 187838372037275.2
1764523849 187402758030763.1
1764523851 188691592435460.6
1764523852 187418985523218.5
1764523854 187543710185018.6
1764523855 187955782717975.4
1764523856 187705391735435.2
1764523858 187402151757198.1
1764523859 187739988026980.2
1764523860 187485366028919.7
1764523862 187928680999655
1764523863 187656038487319.2
1764523864 187886706229824.5
1764523866 187814985356973.5
1764523867 188641813505902
1764523869 187851452066965
1764523870 188459995933448.8
1764523871 187899334779200.2
1764523873 188179162278260.2
1764523874 187966863334843.7
1764523875 187350373414820.4
1764523877 188121346999100
1764523878 187712215537905.9
1764523879 187860468773820.2
1764523881 188076972933882.2
1764523882 187636147554596.5
1764523883 187315222447460.3
1764523885 187421694405106.4
1764523886 187178449710976.8
1764523888 187286985578635.2
1764523889 187614734488240.4
1764523890 187595669119522.1
1764523892 187275427682576.8
1764523893 187102949302918.6
1764523894 187522722800102.1
1764523896 187275943660080.5
1764523897 187537763544301.4
1764523898 187498381561421
1764523900 187315390140149.1
1764523901 187348838381750.1
1764523903 187981439699290.1
1764523904 187692053716995
