#time, unixtime, spillnum, POT
2025/12/05/7:15, 1764886555, 6702791, 185456310299095.4
2025/12/05/7:15, 1764886556, 6702792, 185036446505847.2
2025/12/05/7:15, 1764886557, 6702793, 185300381897829.5
2025/12/05/7:15, 1764886559, 6702794, 185150167947404.9
2025/12/05/7:16, 1764886560, 6702795, 184501751919415.1
2025/12/05/7:16, 1764886561, 6702796, 184452888849924.1
2025/12/05/7:16, 1764886563, 6702797, 184879008870388.2
2025/12/05/7:16, 1764886564, 6702798, 184665858564094.2
2025/12/05/7:16, 1764886566, 6702799, 184354517739066.4
2025/12/05/7:16, 1764886567, 6702800, 184497443507266.8
2025/12/05/7:16, 1764886568, 6702801, 184550550491716.4
2025/12/05/7:16, 1764886570, 6702802, 184149635972248.9
2025/12/05/7:16, 1764886571, 6702803, 184838027357251.2
2025/12/05/7:16, 1764886572, 6702804, 185624880149170.6
2025/12/05/7:16, 1764886574, 6702805, 184925575839992.1
2025/12/05/7:16, 1764886575, 6702806, 184112562988692.5
2025/12/05/7:16, 1764886576, 6702807, 184551169664718.3
2025/12/05/7:16, 1764886578, 6702808, 184408850170082.3
2025/12/05/7:16, 1764886579, 6702809, 185269487744865.6
2025/12/05/7:16, 1764886581, 6702810, 184886619538550
2025/12/05/7:16, 1764886582, 6702811, 185087670172411.9
2025/12/05/7:16, 1764886583, 6702812, 185015575215870
2025/12/05/7:16, 1764886585, 6702813, 185175244454029
2025/12/05/7:16, 1764886586, 6702814, 184285118764977.1
2025/12/05/7:16, 1764886587, 6702815, 184923524829420
2025/12/05/7:16, 1764886589, 6702816, 184887703091307
2025/12/05/7:16, 1764886590, 6702817, 184635119204380.3
2025/12/05/7:16, 1764886591, 6702818, 184953399926816.6
2025/12/05/7:16, 1764886593, 6702819, 184614660696405.5
2025/12/05/7:16, 1764886594, 6702820, 184592602658171.4
2025/12/05/7:16, 1764886595, 6702821, 185089476093671.7
2025/12/05/7:16, 1764886597, 6702822, 184009818968500.9
2025/12/05/7:16, 1764886598, 6702823, 184613693238587.2
2025/12/05/7:16, 1764886600, 6702824, 185027971575370.4
2025/12/05/7:16, 1764886601, 6702825, 184602548124533.1
2025/12/05/7:16, 1764886602, 6702826, 184593428222175.9
2025/12/05/7:16, 1764886604, 6702827, 184553194876417.3
2025/12/05/7:16, 1764886605, 6702828, 184860124093795.7
2025/12/05/7:16, 1764886606, 6702829, 185018735578074.7
2025/12/05/7:16, 1764886608, 6702830, 184879679641142
2025/12/05/7:16, 1764886609, 6702831, 184167114710147.8
2025/12/05/7:16, 1764886610, 6702832, 184825076321937.5
2025/12/05/7:16, 1764886612, 6702833, 184833564151854.3
2025/12/05/7:16, 1764886613, 6702834, 184363882730738.6
2025/12/05/7:16, 1764886615, 6702835, 184962261840422.9
2025/12/05/7:16, 1764886616, 6702836, 184784198004298.7
2025/12/05/7:16, 1764886617, 6702837, 184614879986843.9
2025/12/05/7:16, 1764886619, 6702838, 185127181149667.9
2025/12/05/7:17, 1764886620, 6702839, 184844206187843.1
2025/12/05/7:17, 1764886621, 6702840, 185005229866945.6
2025/12/05/7:17, 1764886623, 6702841, 184474469608967
2025/12/05/7:17, 1764886624, 6702842, 184759637475178.6
2025/12/05/7:17, 1764886625, 6702843, 184735709018498.3
2025/12/05/7:17, 1764886627, 6702844, 184371931979776.8
2025/12/05/7:17, 1764886628, 6702845, 184229934971081
2025/12/05/7:17, 1764886629, 6702846, 184586914006206.4
2025/12/05/7:17, 1764886631, 6702847, 184774329934563.9
2025/12/05/7:17, 1764886632, 6702848, 183478891017836.8
2025/12/05/7:17, 1764886634, 6702849, 183950481555710.8
2025/12/05/7:17, 1764886635, 6702850, 184411842839597.5
2025/12/05/7:17, 1764886636, 6702851, 184211927356243.2
2025/12/05/7:17, 1764886638, 6702852, 184865709550260.5
2025/12/05/7:17, 1764886639, 6702853, 184819039385158
2025/12/05/7:17, 1764886640, 6702854, 184819103882345.2
2025/12/05/7:17, 1764886642, 6702855, 184936217875983.1
2025/12/05/7:17, 1764886643, 6702856, 185229705879421.8
2025/12/05/7:17, 1764886644, 6702857, 185532158991967.3
2025/12/05/7:17, 1764886646, 6702858, 185170420064381
2025/12/05/7:17, 1764886647, 6702859, 184092220575656.2
2025/12/05/7:17, 1764886649, 6702860, 185087308988160.5
2025/12/05/7:17, 1764886650, 6702861, 184325107021423.6
2025/12/05/7:17, 1764886651, 6702862, 184753445745149.3
2025/12/05/7:17, 1764886653, 6702863, 185110386081961.2
2025/12/05/7:17, 1764886654, 6702864, 184559786489012.1
2025/12/05/7:17, 1764886655, 6702865, 184719984604108.8
2025/12/05/7:17, 1764886657, 6702866, 184134530730862.6
2025/12/05/7:17, 1764886658, 6702867, 184867979851272.6
2025/12/05/7:17, 1764886659, 6702868, 184787771148504.6
2025/12/05/7:17, 1764886661, 6702869, 184743500278786
2025/12/05/7:17, 1764886662, 6702870, 184911463855298.1
2025/12/05/7:17, 1764886663, 6702871, 185131244472501.4
2025/12/05/7:17, 1764886665, 6702872, 185063328933731.1
2025/12/05/7:17, 1764886666, 6702873, 185254730788294.7
2025/12/05/7:17, 1764886668, 6702874, 184907400532465.1
2025/12/05/7:17, 1764886669, 6702875, 185115326566548.1
2025/12/05/7:17, 1764886670, 6702876, 184645000173553.3
2025/12/05/7:17, 1764886672, 6702877, 185384679722304.9
2025/12/05/7:17, 1764886673, 6702878, 184801599345571.6
2025/12/05/7:17, 1764886674, 6702879, 184484221583766.6
2025/12/05/7:17, 1764886676, 6702880, 184353047203184.5
2025/12/05/7:17, 1764886677, 6702881, 184236487885364
2025/12/05/7:17, 1764886678, 6702882, 184629753038354.7
2025/12/05/7:18, 1764886680, 6702883, 185376707869893
2025/12/05/7:18, 1764886681, 6702884, 184877718926632.2
2025/12/05/7:18, 1764886683, 6702885, 184569061184619.4
2025/12/05/7:18, 1764886684, 6702886, 184924285896236.4
2025/12/05/7:18, 1764886685, 6702887, 184660789085130.5
2025/12/05/7:18, 1764886687, 6702888, 184362347697667.4
2025/12/05/7:18, 1764886688, 6702889, 184559451103633.9
2025/12/05/7:18, 1764886689, 6702890, 184700596749450.5
2025/12/05/7:18, 1764886691, 6702891, 185405357520719.2
2025/12/05/7:18, 1764886692, 6702892, 184597530243321.2
2025/12/05/7:18, 1764886693, 6702893, 183649563476236.2
2025/12/05/7:18, 1764886695, 6702894, 185079453230683.5
2025/12/05/7:18, 1764886696, 6702895, 184845599327100.3
2025/12/05/7:18, 1764886697, 6702896, 184450515353413.3
2025/12/05/7:18, 1764886699, 6702897, 184728988411527.5
2025/12/05/7:18, 1764886700, 6702898, 184525590080030.8
2025/12/05/7:18, 1764886702, 6702899, 184680770313915.7
2025/12/05/7:18, 1764886703, 6702900, 184266272686697.8
2025/12/05/7:18, 1764886704, 6702901, 184153699295082.1
2025/12/05/7:18, 1764886706, 6702902, 184061016836189.7
2025/12/05/7:18, 1764886707, 6702903, 184987222252106
2025/12/05/7:18, 1764886708, 6702904, 184212572328121.8
2025/12/05/7:18, 1764886710, 6702905, 185055279684690.4
2025/12/05/7:18, 1764886711, 6702906, 184830545683463.6
2025/12/05/7:18, 1764886712, 6702907, 184344688367643.1
2025/12/05/7:18, 1764886714, 6702908, 185063264436541.8
2025/12/05/7:18, 1764886715, 6702909, 184758786112298.9
2025/12/05/7:18, 1764886717, 6702910, 184243556777148.6
2025/12/05/7:18, 1764886718, 6702911, 185361073751564.8
2025/12/05/7:18, 1764886719, 6702912, 185194064733433.8
2025/12/05/7:18, 1764886721, 6702913, 184605579492359.5
2025/12/05/7:18, 1764886722, 6702914, 184890566766446.2
2025/12/05/7:18, 1764886723, 6702915, 185385389191372.5
2025/12/05/7:18, 1764886725, 6702916, 184881924143277.6
2025/12/05/7:18, 1764886726, 6702917, 184531498022436
2025/12/05/7:18, 1764886727, 6702918, 185246462248816.3
2025/12/05/7:18, 1764886729, 6702919, 184184232263794
2025/12/05/7:18, 1764886730, 6702920, 184674088405258.5
2025/12/05/7:18, 1764886731, 6702921, 184798529279430.6
2025/12/05/7:18, 1764886733, 6702922, 184928852297134
2025/12/05/7:18, 1764886734, 6702923, 184875113240244.4
2025/12/05/7:18, 1764886736, 6702924, 184649502077262.3
2025/12/05/7:18, 1764886737, 6702925, 184398440323970.4
2025/12/05/7:18, 1764886738, 6702926, 184659821627315
2025/12/05/7:19, 1764886740, 6702927, 184388572254233.2
2025/12/05/7:19, 1764886741, 6702928, 184593376624426.7
2025/12/05/7:19, 1764886742, 6702929, 185116487515928.9
2025/12/05/7:19, 1764886744, 6702930, 184796568564921.7
2025/12/05/7:19, 1764886745, 6702931, 184627353742966.2
2025/12/05/7:19, 1764886746, 6702932, 184716721046405.1
2025/12/05/7:19, 1764886748, 6702933, 184728859417153.1
2025/12/05/7:19, 1764886749, 6702934, 184652107763650.9
2025/12/05/7:19, 1764886751, 6702935, 184489045973413.4
2025/12/05/7:19, 1764886752, 6702936, 184159426645360.9
2025/12/05/7:19, 1764886753, 6702937, 184428173527553.8
2025/12/05/7:19, 1764886755, 6702938, 186038861798889.8
2025/12/05/7:19, 1764886756, 6702939, 185250783560399
2025/12/05/7:19, 1764886757, 6702940, 185182042457625
2025/12/05/7:19, 1764886759, 6702941, 185337983758326.3
2025/12/05/7:19, 1764886760, 6702942, 184972491094410.3
2025/12/05/7:19, 1764886761, 6702943, 185210085834888.2
2025/12/05/7:19, 1764886763, 6702944, 184331092360452.1
2025/12/05/7:19, 1764886764, 6702945, 184235559125859.4
2025/12/05/7:19, 1764886765, 6702946, 185103046301988
2025/12/05/7:19, 1764886767, 6702947, 185429440770649.4
2025/12/05/7:19, 1764886768, 6702948, 185086702714593.8
2025/12/05/7:19, 1764886770, 6702949, 185245365796621.7
2025/12/05/7:19, 1764886771, 6702950, 184924556784425.3
2025/12/05/7:19, 1764886772, 6702951, 185000263583482.9
2025/12/05/7:19, 1764886774, 6702952, 184770498801607.1
2025/12/05/7:19, 1764886775, 6702953, 184830726275589.3
2025/12/05/7:19, 1764886776, 6702954, 185139164727163.8
2025/12/05/7:19, 1764886778, 6702955, 184370126058519.5
2025/12/05/7:19, 1764886779, 6702956, 184298405185666.2
2025/12/05/7:19, 1764886780, 6702957, 184627663329468.4
2025/12/05/7:19, 1764886782, 6702958, 184463995265666.7
2025/12/05/7:19, 1764886783, 6702959, 184630965585485.8
2025/12/05/7:19, 1764886785, 6702960, 185208718494505.1
2025/12/05/7:19, 1764886786, 6702961, 184999076835227.2
2025/12/05/7:19, 1764886787, 6702962, 184085861152936.6
2025/12/05/7:19, 1764886789, 6702963, 184782482379104.2
2025/12/05/7:19, 1764886790, 6702964, 184393435342195
2025/12/05/7:19, 1764886791, 6702965, 185196734917009.2
2025/12/05/7:19, 1764886793, 6702966, 184673507930569.8
2025/12/05/7:19, 1764886794, 6702967, 184009935063439.5
2025/12/05/7:19, 1764886795, 6702968, 184696352834493.1
2025/12/05/7:19, 1764886797, 6702969, 184394763984264.8
2025/12/05/7:19, 1764886798, 6702970, 185225668355463.3
2025/12/05/7:19, 1764886799, 6702971, 184553491563479.6
2025/12/05/7:20, 1764886801, 6702972, 184208122022160.6
2025/12/05/7:20, 1764886802, 6702973, 183979053809913.6
2025/12/05/7:20, 1764886804, 6702974, 185194425917685.9
2025/12/05/7:20, 1764886805, 6702975, 184667058211787.6
2025/12/05/7:20, 1764886806, 6702976, 184435306916525.2
2025/12/05/7:20, 1764886808, 6702977, 184901763478251.1
2025/12/05/7:20, 1764886809, 6702978, 185240270518784.6
2025/12/05/7:20, 1764886810, 6702979, 184792595538153.3
2025/12/05/7:20, 1764886812, 6702980, 184924492287238.1
2025/12/05/7:20, 1764886813, 6702981, 184895533049906.7
2025/12/05/7:20, 1764886814, 6702982, 184214107361190.6
2025/12/05/7:20, 1764886816, 6702983, 184909412844726.5
2025/12/05/7:20, 1764886817, 6702984, 185041644979187.2
2025/12/05/7:20, 1764886819, 6702985, 185038020237232.1
2025/12/05/7:20, 1764886820, 6702986, 184120663835482
2025/12/05/7:20, 1764886821, 6702987, 184189224346130.2
2025/12/05/7:20, 1764886823, 6702988, 183676948982181.4
2025/12/05/7:20, 1764886824, 6702989, 185009602776279.5
2025/12/05/7:20, 1764886825, 6702990, 184832983677163.7
2025/12/05/7:20, 1764886827, 6702991, 184593350825551
2025/12/05/7:20, 1764886828, 6702992, 184551853334910.3
2025/12/05/7:20, 1764886829, 6702993, 183981530501924.8
2025/12/05/7:20, 1764886831, 6702994, 184784017412173
2025/12/05/7:20, 1764886832, 6702995, 184615034780094.9
2025/12/05/7:20, 1764886833, 6702996, 183784491593147.5
2025/12/05/7:20, 1764886835, 6702997, 184431011403816.4
2025/12/05/7:20, 1764886836, 6702998, 184861736523492.1
2025/12/05/7:20, 1764886838, 6702999, 184481074120999.3
2025/12/05/7:20, 1764886839, 6703000, 184656222684233.2
2025/12/05/7:20, 1764886840, 6703001, 185034111707650.4
2025/12/05/7:20, 1764886842, 6703002, 184854370944643
2025/12/05/7:20, 1764886843, 6703003, 184294328963396.6
2025/12/05/7:20, 1764886844, 6703004, 184147443067863
2025/12/05/7:20, 1764886846, 6703005, 184894823580840.8
2025/12/05/7:20, 1764886847, 6703006, 184679596465099.3
2025/12/05/7:20, 1764886848, 6703007, 184728175746961.5
2025/12/05/7:20, 1764886850, 6703008, 184883562371848
2025/12/05/7:20, 1764886851, 6703009, 184371557896087.2
2025/12/05/7:20, 1764886853, 6703010, 185122137469580.2
2025/12/05/7:20, 1764886854, 6703011, 184802966685954.7
2025/12/05/7:20, 1764886855, 6703012, 184314839069123.1
2025/12/05/7:20, 1764886857, 6703013, 184609539619692.8
2025/12/05/7:20, 1764886858, 6703014, 184470741671511
2025/12/05/7:20, 1764886859, 6703015, 185166601830862.1
2025/12/05/7:21, 1764886861, 6703016, 184362502490918.6
2025/12/05/7:21, 1764886862, 6703017, 184938681668556.4
2025/12/05/7:21, 1764886863, 6703018, 184317277062820.7
2025/12/05/7:21, 1764886865, 6703019, 184753755331650.4
2025/12/05/7:21, 1764886866, 6703020, 184429940750499.8
2025/12/05/7:21, 1764886867, 6703021, 184493238290622.9
2025/12/05/7:21, 1764886869, 6703022, 184506847197250.5
2025/12/05/7:21, 1764886870, 6703023, 184402000568737.1
2025/12/05/7:21, 1764886872, 6703024, 184626528178962.6
2025/12/05/7:21, 1764886873, 6703025, 184417144508435.9
2025/12/05/7:21, 1764886874, 6703026, 185713924966669.3
2025/12/05/7:21, 1764886876, 6703027, 184739772341330
2025/12/05/7:21, 1764886877, 6703028, 183811619110341.2
2025/12/05/7:21, 1764886878, 6703029, 185459754448924.7
2025/12/05/7:21, 1764886880, 6703030, 185069249775571.5
2025/12/05/7:21, 1764886881, 6703031, 185157546425691.6
2025/12/05/7:21, 1764886882, 6703032, 185259064999314.5
2025/12/05/7:21, 1764886884, 6703033, 184677958236527.3
2025/12/05/7:21, 1764886885, 6703034, 184943506058204.5
2025/12/05/7:21, 1764886887, 6703035, 183726547319612.1
2025/12/05/7:21, 1764886888, 6703036, 184799587033312.5
2025/12/05/7:21, 1764886889, 6703037, 184942964281827.4
2025/12/05/7:21, 1764886891, 6703038, 184698803727630.8
2025/12/05/7:21, 1764886892, 6703039, 184579019550418.8
2025/12/05/7:21, 1764886893, 6703040, 185047514223278.7
2025/12/05/7:21, 1764886895, 6703041, 184738211509385.2
2025/12/05/7:21, 1764886896, 6703042, 185062296978725.8
2025/12/05/7:21, 1764886897, 6703043, 185301684741023.4
2025/12/05/7:21, 1764886899, 6703044, 184636589740261.9
2025/12/05/7:21, 1764886900, 6703045, 184028716644531.3
2025/12/05/7:21, 1764886901, 6703046, 184376150095861
2025/12/05/7:21, 1764886903, 6703047, 184835163682110.4
2025/12/05/7:21, 1764886904, 6703048, 184991182379439.3
2025/12/05/7:21, 1764886906, 6703049, 184722487094995.7
2025/12/05/7:21, 1764886907, 6703050, 185066527994245.2
2025/12/05/7:21, 1764886908, 6703051, 185048339787282.3
2025/12/05/7:21, 1764886910, 6703052, 184976077138051.8
2025/12/05/7:21, 1764886911, 6703053, 184782998356605.7
2025/12/05/7:21, 1764886912, 6703054, 184978811818816.4
2025/12/05/7:21, 1764886914, 6703055, 185080214297499.7
2025/12/05/7:21, 1764886915, 6703056, 184943351264954.8
2025/12/05/7:21, 1764886916, 6703057, 185357990785986.8
2025/12/05/7:21, 1764886918, 6703058, 184817336659399.7
2025/12/05/7:21, 1764886919, 6703059, 184466278466114.3
2025/12/05/7:22, 1764886921, 6703060, 185091604500869.6
2025/12/05/7:22, 1764886922, 6703061, 184654261969724.9
2025/12/05/7:22, 1764886923, 6703062, 184116355423337.7
2025/12/05/7:22, 1764886925, 6703063, 184112137307253.9
2025/12/05/7:22, 1764886926, 6703064, 184413106984478.6
2025/12/05/7:22, 1764886927, 6703065, 184585830453451.9
2025/12/05/7:22, 1764886929, 6703066, 184263924989060.6
2025/12/05/7:22, 1764886930, 6703067, 184193687551529.4
2025/12/05/7:22, 1764886931, 6703068, 184293129315703.6
2025/12/05/7:22, 1764886933, 6703069, 184917758780829.3
2025/12/05/7:22, 1764886934, 6703070, 184945724761465.3
2025/12/05/7:22, 1764886935, 6703071, 184693024779602.5
2025/12/05/7:22, 1764886937, 6703072, 184644987274116.3
2025/12/05/7:22, 1764886938, 6703073, 184751072248636.4
2025/12/05/7:22, 1764886940, 6703074, 184980101762572.3
2025/12/05/7:22, 1764886941, 6703075, 184844283584467.7
2025/12/05/7:22, 1764886942, 6703076, 184797110341299.7
2025/12/05/7:22, 1764886944, 6703077, 185155108431992
2025/12/05/7:22, 1764886945, 6703078, 184880582601770.9
2025/12/05/7:22, 1764886946, 6703079, 185263399210336.9
2025/12/05/7:22, 1764886948, 6703080, 184419002027444.9
2025/12/05/7:22, 1764886949, 6703081, 185245855975249.6
2025/12/05/7:22, 1764886950, 6703082, 185270235912244.1
2025/12/05/7:22, 1764886952, 6703083, 185831026060868.7
2025/12/05/7:22, 1764886953, 6703084, 184561579510832.5
2025/12/05/7:22, 1764886955, 6703085, 184246768737100.6
2025/12/05/7:22, 1764886956, 6703086, 184389591309800.5
2025/12/05/7:22, 1764886957, 6703087, 184611822820140.4
2025/12/05/7:22, 1764886959, 6703088, 184528453755169.2
2025/12/05/7:22, 1764886960, 6703089, 184257836454529.8
2025/12/05/7:22, 1764886961, 6703090, 185263450808086.1
2025/12/05/7:22, 1764886963, 6703091, 184248303770171.9
2025/12/05/7:22, 1764886964, 6703092, 184956598987330.6
2025/12/05/7:22, 1764886965, 6703093, 184694792002548.7
2025/12/05/7:22, 1764886967, 6703094, 184431695074008.6
2025/12/05/7:22, 1764886968, 6703095, 184649669769952.5
2025/12/05/7:22, 1764886969, 6703096, 184626334687398.9
2025/12/05/7:22, 1764886971, 6703097, 184829604024521.1
2025/12/05/7:22, 1764886972, 6703098, 185463147001002.7
2025/12/05/7:22, 1764886974, 6703099, 184260635632481.2
2025/12/05/7:22, 1764886975, 6703100, 184210443920921.8
2025/12/05/7:22, 1764886976, 6703101, 184527318604663.3
2025/12/05/7:22, 1764886978, 6703102, 185070526819889.8
2025/12/05/7:22, 1764886979, 6703103, 184753213555272
2025/12/05/7:23, 1764886980, 6703104, 185087296088722.6
2025/12/05/7:23, 1764886982, 6703105, 184457532647447.7
2025/12/05/7:23, 1764886983, 6703106, 184167798380339.4
2025/12/05/7:23, 1764886984, 6703107, 184927665548876.5
2025/12/05/7:23, 1764886986, 6703108, 184144553593851.1
2025/12/05/7:23, 1764886987, 6703109, 185207634941750.5
2025/12/05/7:23, 1764886989, 6703110, 184557877372251.5
2025/12/05/7:23, 1764886990, 6703111, 184559580098010.8
2025/12/05/7:23, 1764886991, 6703112, 184263770195808.4
2025/12/05/7:23, 1764886993, 6703113, 184657177242613.6
2025/12/05/7:23, 1764886994, 6703114, 184083990734489.8
2025/12/05/7:23, 1764886995, 6703115, 184981623896205.5
2025/12/05/7:23, 1764886997, 6703116, 184391939007437.4
2025/12/05/7:23, 1764886998, 6703117, 184379439452438
2025/12/05/7:23, 1764886999, 6703118, 184413313375479.1
2025/12/05/7:23, 1764887001, 6703119, 184563785314656.7
2025/12/05/7:23, 1764887002, 6703120, 184589738983033.6
2025/12/05/7:23, 1764887003, 6703121, 184592344669421.3
2025/12/05/7:23, 1764887005, 6703122, 184194551813844.2
2025/12/05/7:23, 1764887006, 6703123, 185006713302264.8
2025/12/05/7:23, 1764887008, 6703124, 184810241968738.5
2025/12/05/7:23, 1764887009, 6703125, 184678551610656.5
2025/12/05/7:23, 1764887010, 6703126, 184275276494116.5
2025/12/05/7:23, 1764887012, 6703127, 184355382001384.3
2025/12/05/7:23, 1764887013, 6703128, 184557026009371.8
2025/12/05/7:23, 1764887014, 6703129, 184588939217903.6
2025/12/05/7:23, 1764887016, 6703130, 184120418746169.5
2025/12/05/7:23, 1764887017, 6703131, 184377323944678.1
2025/12/05/7:23, 1764887018, 6703132, 183962671524208.1
2025/12/05/7:23, 1764887020, 6703133, 184386289053784.2
2025/12/05/7:23, 1764887021, 6703134, 184532142994313.9
2025/12/05/7:23, 1764887023, 6703135, 184849327264555.3
2025/12/05/7:23, 1764887024, 6703136, 184931999759899.2
2025/12/05/7:23, 1764887025, 6703137, 184750246684632.8
2025/12/05/7:23, 1764887027, 6703138, 184508640219072.3
2025/12/05/7:23, 1764887028, 6703139, 184901531288373.6
2025/12/05/7:23, 1764887029, 6703140, 184871669090415
2025/12/05/7:23, 1764887031, 6703141, 184690096607274.3
2025/12/05/7:23, 1764887032, 6703142, 183905307725363.4
2025/12/05/7:23, 1764887033, 6703143, 184879228160827.8
2025/12/05/7:23, 1764887035, 6703144, 185043592794259.1
2025/12/05/7:23, 1764887036, 6703145, 184722345201183.6
2025/12/05/7:23, 1764887037, 6703146, 184429489270185.3
2025/12/05/7:23, 1764887039, 6703147, 184717559509846.7
2025/12/05/7:24, 1764887040, 6703148, 185135527085772.3
2025/12/05/7:24, 1764887042, 6703149, 184798077799117.7
2025/12/05/7:24, 1764887043, 6703150, 184357600704644.1
2025/12/05/7:24, 1764887044, 6703151, 185043979777384.2
2025/12/05/7:24, 1764887046, 6703152, 184827114433072.2
2025/12/05/7:24, 1764887047, 6703153, 184425296952977.1
2025/12/05/7:24, 1764887048, 6703154, 184727298585206.2
2025/12/05/7:24, 1764887050, 6703155, 185136971822778.1
2025/12/05/7:24, 1764887051, 6703156, 184854319346893.8
2025/12/05/7:24, 1764887052, 6703157, 185032202590890.7
2025/12/05/7:24, 1764887054, 6703158, 184364347110489.6
2025/12/05/7:24, 1764887055, 6703159, 185157301336379.1
2025/12/05/7:24, 1764887057, 6703160, 184865103276695.8
2025/12/05/7:24, 1764887058, 6703161, 183940471592161.9
2025/12/05/7:24, 1764887059, 6703162, 184769724835353.9
2025/12/05/7:24, 1764887061, 6703163, 184081501143040.5
2025/12/05/7:24, 1764887062, 6703164, 184703911904905.8
2025/12/05/7:24, 1764887063, 6703165, 184681389486920.3
2025/12/05/7:24, 1764887065, 6703166, 184790557427018.2
2025/12/05/7:24, 1764887066, 6703167, 184932193251462.9
2025/12/05/7:24, 1764887067, 6703168, 184320321330087.5
2025/12/05/7:24, 1764887069, 6703169, 183942819289797.6
2025/12/05/7:24, 1764887070, 6703170, 183724586605104.1
2025/12/05/7:24, 1764887071, 6703171, 185201340016218.7
2025/12/05/7:24, 1764887073, 6703172, 184513464608720.8
2025/12/05/7:24, 1764887074, 6703173, 184392635577067
2025/12/05/7:24, 1764887076, 6703174, 184675352550139.5
2025/12/05/7:24, 1764887077, 6703175, 184403380808555.9
2025/12/05/7:24, 1764887078, 6703176, 184613770635212.2
2025/12/05/7:24, 1764887080, 6703177, 184725131479697.5
2025/12/05/7:24, 1764887081, 6703178, 184167321101150.1
2025/12/05/7:24, 1764887082, 6703179, 184666116552845.1
2025/12/05/7:24, 1764887084, 6703180, 184743642172600.5
2025/12/05/7:24, 1764887085, 6703181, 184359845206780.4
2025/12/05/7:24, 1764887086, 6703182, 184376627375050.9
2025/12/05/7:24, 1764887088, 6703183, 184599503857269
2025/12/05/7:24, 1764887089, 6703184, 184663356073207.3
2025/12/05/7:24, 1764887091, 6703185, 184877886619320.2
2025/12/05/7:24, 1764887092, 6703186, 184498436763960.8
2025/12/05/7:24, 1764887093, 6703187, 184749408221190.1
2025/12/05/7:24, 1764887095, 6703188, 184511129810521.4
2025/12/05/7:24, 1764887096, 6703189, 184188295586625.8
2025/12/05/7:24, 1764887097, 6703190, 184115310568894.8
2025/12/05/7:24, 1764887099, 6703191, 184854422542392.2
2025/12/05/7:25, 1764887100, 6703192, 184161503454806.8
2025/12/05/7:25, 1764887101, 6703193, 184204213492578.9
2025/12/05/7:25, 1764887103, 6703194, 184215100617882.3
2025/12/05/7:25, 1764887104, 6703195, 184175937925440.7
2025/12/05/7:25, 1764887105, 6703196, 185080330392438.9
2025/12/05/7:25, 1764887107, 6703197, 184579522628481.7
2025/12/05/7:25, 1764887108, 6703198, 184305628870703
2025/12/05/7:25, 1764887110, 6703199, 184749653310504
2025/12/05/7:25, 1764887111, 6703200, 184977741165498.7
2025/12/05/7:25, 1764887112, 6703201, 184612816076834.2
2025/12/05/7:25, 1764887114, 6703202, 185100634107163.8
2025/12/05/7:25, 1764887115, 6703203, 184489781241355.8
2025/12/05/7:25, 1764887116, 6703204, 185049216949035.2
2025/12/05/7:25, 1764887118, 6703205, 184609410625316.3
2025/12/05/7:25, 1764887119, 6703206, 184841407009891.3
2025/12/05/7:25, 1764887120, 6703207, 185062348576475
2025/12/05/7:25, 1764887122, 6703208, 184363586043674.4
2025/12/05/7:25, 1764887123, 6703209, 184848785488178.1
2025/12/05/7:25, 1764887125, 6703210, 184888644750249.1
2025/12/05/7:25, 1764887126, 6703211, 184352905309372.3
2025/12/05/7:25, 1764887127, 6703212, 184562650164150.8
2025/12/05/7:25, 1764887129, 6703213, 183807762178511.8
2025/12/05/7:25, 1764887130, 6703214, 184486853069027.7
2025/12/05/7:25, 1764887131, 6703215, 184181084801029.1
2025/12/05/7:25, 1764887133, 6703216, 184802412010137.6
2025/12/05/7:25, 1764887134, 6703217, 184472212207395
2025/12/05/7:25, 1764887135, 6703218, 184783952914984.7
2025/12/05/7:25, 1764887137, 6703219, 184581367248055.1
2025/12/05/7:25, 1764887138, 6703220, 184468574566001.9
2025/12/05/7:25, 1764887139, 6703221, 184654881142728
2025/12/05/7:25, 1764887141, 6703222, 184699177811320.2
2025/12/05/7:25, 1764887142, 6703223, 184329879813321
2025/12/05/7:25, 1764887144, 6703224, 184625444626208
2025/12/05/7:25, 1764887145, 6703225, 184357716799583.3
2025/12/05/7:25, 1764887146, 6703226, 183798809968842.6
2025/12/05/7:25, 1764887148, 6703227, 184033128252178.3
2025/12/05/7:25, 1764887149, 6703228, 184108125582171.3
2025/12/05/7:25, 1764887150, 6703229, 184790583225892.8
2025/12/05/7:25, 1764887152, 6703230, 184890708660259.8
2025/12/05/7:25, 1764887153, 6703231, 184572544032760
2025/12/05/7:25, 1764887154, 6703232, 185627885718123.5
2025/12/05/7:25, 1764887156, 6703233, 184970620675963.7
2025/12/05/7:25, 1764887157, 6703234, 185330772972729.7
2025/12/05/7:25, 1764887159, 6703235, 185555532772832.4
2025/12/05/7:26, 1764887160, 6703236, 184622980833632.3
2025/12/05/7:26, 1764887161, 6703237, 184756683503976.3
2025/12/05/7:26, 1764887163, 6703238, 184916197948884.5
2025/12/05/7:26, 1764887164, 6703239, 185240657501912
2025/12/05/7:26, 1764887165, 6703240, 185320040640676.4
2025/12/05/7:26, 1764887167, 6703241, 184735373633122.5
2025/12/05/7:26, 1764887168, 6703242, 184904756147766.1
2025/12/05/7:26, 1764887169, 6703243, 184890540967569.7
2025/12/05/7:26, 1764887171, 6703244, 185513983684440.1
